Title,Named-entity,Frequency
Bill Gates,june 2014,1
Bill Gates,20111203144229,1
Bill Gates,mexico s carlos,1
Bill Gates,september 1 2014,2
Bill Gates,20140901151225,1
Bill Gates,2009 2014,1
Bill Gates,40 nbsp billion,1
Bill Gates,82 nbsp billion,1
Bill Gates,november 30 2014,1
Bill Gates,20141129074957,1
Bill Gates,november 29 2014 ref,1
Bill Gates,november 15 2019,1
Bill Gates,48,1
Bill Gates,2019 11,1
Bill Gates,feuerherd ben,1
Bill Gates,november 16 2019,1
Bill Gates,november 19 2019,1
Bill Gates,6 billion,1
Bill Gates,newsnight,1
Bill Gates,25873306,2
Bill Gates,august 23 2017 date january 24 2014,1
Bill Gates,20170823202858,1
Bill Gates,abc net au news,2
Bill Gates,28,4
Bill Gates,4718650,2
Bill Gates,abc access,1
Bill Gates,august 23 2017,1
Bill Gates,28 2013,1
Bill Gates,20170707113753,1
Bill Gates,18 previous 23 year,1
Bill Gates,august 25 2017,1
Bill Gates,20170510034408,1
Bill Gates,966,1
Bill Gates,667,1
Bill Gates,proxy2006,2
Bill Gates,20080219022338,1
Bill Gates,february 19 2008,1
Bill Gates,1989,1
Bill Gates,2004,1
Bill Gates,14 2004,1
Bill Gates,buffett s,1
Bill Gates,2100 1014 3 5491312,2
Bill Gates,20120908081751,1
Bill Gates,400,2
Bill Gates,1 25 nbsp billion,1
Bill Gates,1995 1996,1
Bill Gates,20011116194239,1
Bill Gates,1996 1996,1
Bill Gates,https web archive,1
Bill Gates,20011116194404,1
Bill Gates,1997 1997,1
Bill Gates,1998 1998 ref,1
Bill Gates,idusn1748882920080917,2
Bill Gates,15 year,1
Bill Gates,november 6 2008,1
Bill Gates,20081218124744,1
Bill Gates,reuter ref ref cite news url,1
Bill Gates,2018 01 09,2
Bill Gates,5671ba7d1f06,2
Bill Gates,20180111110318,1
Bill Gates,obama award,1
Bill Gates,38,1
Bill Gates,20th century,3
Bill Gates,2004 2005,1
Bill Gates,april 18 2005,1
Bill Gates,november 2 2021,1
Bill Gates,melinda u2,1
Bill Gates,humanitarian effort ref harvnb lesinski,1
Bill Gates,102,1
Bill Gates,200605220016,2
Bill Gates,february 17 2008,1
Bill Gates,20071231104453,1
Bill Gates,sunday,1
Bill Gates,number 50,1
Bill Gates,100 1999,1
Bill Gates,457951,1
Bill Gates,20081229025050,1
Bill Gates,bbc news ref,2
Bill Gates,national academy,1
Bill Gates,30206,1
Bill Gates,american library association,1
Bill Gates,ref american library association,1
Bill Gates,176 year,1
Bill Gates,chinese,3
Bill Gates,november 27 2017,1
Bill Gates,world 2012,1
Bill Gates,20121230133410,1
Bill Gates,june 30 2013,2
Bill Gates,november 2 2011,1
Bill Gates,20111103062220,1
Bill Gates,november 3 2011,1
Bill Gates,new york institute technology s,1
Bill Gates,s medal ref,1
Bill Gates,20151231203711,1
Bill Gates,https news microsoft,1
Bill Gates,october 25 2015 date october 28 1999,1
Bill Gates,204797 250449,1
Bill Gates,eredoctoraat,1
Bill Gates,nijenrode html,1
Bill Gates,november 4 1996,1
Bill Gates,1 2022,1
Bill Gates,ref kth royal institute technology,1
Bill Gates,kth se,2
Bill Gates,vid kth,2
Bill Gates,kth,2
Bill Gates,stockholm archive url https,1
Bill Gates,20150417073005,1
Bill Gates,19 2015,2
Bill Gates,university 2005 ref https,1
Bill Gates,1370,1
Bill Gates,april 19 2007,1
Bill Gates,tsinghua university archive url https,1
Bill Gates,20110707030916,1
Bill Gates,june 9 2010,1
Bill Gates,ref harvard university 2007 ref cite news url https,1
Bill Gates,13653,2
Bill Gates,20071227044031,1
Bill Gates,karolinska,4
Bill Gates,130522,1
Bill Gates,1910 2013,1
Bill Gates,1910,1
Bill Gates,20150501122820,1
Bill Gates,2009061204,2
Bill Gates,20090817065342,1
Bill Gates,august 17 2009,1
Bill Gates,article2098235,1
Bill Gates,july 18 2007,1
Bill Gates,20110611221948,1
Bill Gates,elizabeth ii,1
Bill Gates,3428673,1
Bill Gates,20080309105026,1
Bill Gates,january 2006,1
Bill Gates,portugal jorge sampaio,1
Bill Gates,november 2006,1
Bill Gates,eagle,1
Bill Gates,melinda award,1
Bill Gates,un pa s de lectore ref,1
Bill Gates,4936346,2
Bill Gates,20080306200919,1
Bill Gates,30 2008,1
Bill Gates,2010 bower,1
Bill Gates,franklin institute,1
Bill Gates,franklin institute archive url https,1
Bill Gates,20100726214011,1
Bill Gates,june 30 2013 ref 2010,1
Bill Gates,september october 2010,1
Bill Gates,39,1
Bill Gates,20101124043935,1
Bill Gates,november 24 2010,1
Bill Gates,september 4 2013,1
Bill Gates,20140402233330,1
Bill Gates,april 2 2014 ref 2015,1
Bill Gates,padma,1
Bill Gates,114952,2
Bill Gates,nbsp press information board,1
Bill Gates,india archive url https,1
Bill Gates,20150128022143,1
Bill Gates,ministry home affairs,1
Bill Gates,india ref ref,1
Bill Gates,bachchan bill,1
Bill Gates,1536246,1
Bill Gates,104,1
Bill Gates,25 2015,1
Bill Gates,2016 11,2
Bill Gates,obama names,3
Bill Gates,20170121161738,1
Bill Gates,https obamawhitehouse archive gov press,1
Bill Gates,nara,1
Bill Gates,november 16 2016 ref 2017,1
Bill Gates,article8095,2
Bill Gates,melinda gate d cor s de la l gion d honneur,1
Bill Gates,etat unis,1
Bill Gates,united states embassy,1
Bill Gates,20180315214809,1
Bill Gates,lang la eristalis gatesi,1
Bill Gates,gatesi thompson,1
Bill Gates,thompson,1
Bill Gates,20080212030504,1
Bill Gates,february 18 2008 ref,1
Bill Gates,11th,2
Bill Gates,15 2021,1
Bill Gates,pakistan,2
Bill Gates,210px,1
Bill Gates,wgbh,4
Bill Gates,1990,4
Bill Gates,44,1
Bill Gates,vault wgbh ref wgbhov,1
Bill Gates,september 19 2016,1
Bill Gates,20161014153941,1
Bill Gates,triumph nerd 1996,1
Bill Gates,superman 2010,1
Bill Gates,9644610,1
Bill Gates,20100128012239,1
Bill Gates,abc news,1
Bill Gates,silicon valley,4
Bill Gates,chronicle rise apple inc apple microsoft,1
Bill Gates,early 1970 1997,1
Bill Gates,michael hall 2002,1
Bill Gates,104288359,2
Bill Gates,20150730024100,1
Bill Gates,steve job,4
Bill Gates,1974 1999,1
Bill Gates,national geographic channel,1
Bill Gates,american genius series ref,1
Bill Gates,september 10 2015,1
Bill Gates,20150910170511,1
Bill Gates,522695099,1
Bill Gates,1983,3
Bill Gates,steve job host,1
Bill Gates,apple s version,1
Bill Gates,november 21 2021,1
Bill Gates,november 24 2013,1
Bill Gates,wvhw8cp15tk,1
Bill Gates,d5,1
Bill Gates,bbc radio,1
Bill Gates,4 s desert island,1
Bill Gates,melinda ann,1
Bill Gates,week,1
Bill Gates,irving berlin,1
Bill Gates,willie nelson,1
Bill Gates,bbc access,1
Bill Gates,20160320092444,1
Bill Gates,season 11,1
Bill Gates,february 25 2019,1
Bill Gates,cameo,1
Bill Gates,silicon valley tv,1
Bill Gates,hbo,2
Bill Gates,9 2019,1
Bill Gates,ref gate guest star simpson episode das bus,1
Bill Gates,martin fridson,1
Bill Gates,year 2001,2
Bill Gates,john wiley,2
Bill Gates,year 1996,1
Bill Gates,year 2006,1
Bill Gates,8 year 1994,1
Bill Gates,james wallace,1
Bill Gates,year 1993,1
Bill Gates,new york city,3
Bill Gates,1 2013,1
Bill Gates,20191102112703,1
Bill Gates,bill remark,1
Bill Gates,kinsley michael,1
Bill Gates,clarke ed,1
Bill Gates,139,1
Bill Gates,year 1999,1
Bill Gates,december 1998,1
Bill Gates,83,1
Bill Gates,6 12,2
Bill Gates,20100822154638,1
Bill Gates,august 22 2010,1
Bill Gates,gary kildall,2
Bill Gates,04 43,2
Bill Gates,mz063 htm,1
Bill Gates,october 25 2004,1
Bill Gates,20060404211733,1
Bill Gates,mz063 htm archive,1
Bill Gates,node 11622119,1
Bill Gates,june 28 2008,1
Bill Gates,28852,1
Bill Gates,microsoft navboxe title office,1
Bill Gates,ttl title,1
Bill Gates,1975 2014,1
Bill Gates,warren buffett s,1
Bill Gates,bezos s,1
Bill Gates,navboxe title article,1
Bill Gates,united states authority,1
Bill Gates,21st century,3
Bill Gates,american chairperson corporation,1
Bill Gates,american humanitarians category,1
Bill Gates,german,1
Bill Gates,irish,1
Bill Gates,scottish,1
Bill Gates,american technology,1
Bill Gates,united states national academy,1
Bill Gates,medina washington,1
