Title,Named-entity,Frequency
Microsoft,u s smartphone,1
Microsoft,january 2016,1
Microsoft,173738169,2
Microsoft,20160527025910,1
Microsoft,27 2016,1
Microsoft,6 nbsp billion,2
Microsoft,7 800,3
Microsoft,ref wsj microsoft,2
Microsoft,jay title microsoft,1
Microsoft,1464166803,1
Microsoft,20160525095132,1
Microsoft,phil spencer,1
Microsoft,20161217085439,1
Microsoft,bett 2017,1
Microsoft,london,13
Microsoft,189,3
Microsoft,97,2
Microsoft,20170125192422,1
Microsoft,20170125065925,1
Microsoft,1 850,2
Microsoft,950 nbsp million,1
Microsoft,june 2016,1
Microsoft,20160622190324,1
Microsoft,november 2016,1
Microsoft,microsoft s,3
Microsoft,20161125174704,1
Microsoft,november 25 2016,1
Microsoft,000 year,1
Microsoft,yearly,1
Microsoft,november 24 2016,1
Microsoft,20170202005415,1
Microsoft,year prior 2001,1
Microsoft,13651940,2
Microsoft,15 year,1
Microsoft,warren tom date,1
Microsoft,november 11 2016,1
Microsoft,20170816110931,1
Microsoft,august 16 2017,1
Microsoft,spring 2017,1
Microsoft,30,1
Microsoft,https www neowin net news,2
Microsoft,20170127080810,1
Microsoft,1320,1
Microsoft,535,1
Microsoft,530,1
Microsoft,january 2018,1
Microsoft,january 12,1
Microsoft,2018 1,1
Microsoft,20190103060059,1
Microsoft,february 2018,1
Microsoft,march 2018,1
Microsoft,10 edition discontinue edition,1
Microsoft,10 s,1
Microsoft,365,1
Microsoft,april 2018,1
Microsoft,mit license,1
Microsoft,20th anniversary april,1
Microsoft,american intelligence agency,1
Microsoft,june 4 2018,1
Microsoft,7 5 nbsp billion,2
Microsoft,october 26 2018,1
Microsoft,7 5 billion,2
Microsoft,microsoft archive url https,2
Microsoft,20180604142244,1
Microsoft,7 5 billion archive,1
Microsoft,20190112212059,1
Microsoft,later month,1
Microsoft,libre gratis ref,1
Microsoft,august 2018,2
Microsoft,snapdragon snapdragon,1
Microsoft,850,1
Microsoft,hackett,1
Microsoft,robert title microsoft,1
Microsoft,2018 08,1
Microsoft,seattle times,1
Microsoft,20180824102040,1
Microsoft,29794543715,1
Microsoft,september 2016 august 2018,1
Microsoft,toyota,5
Microsoft,2018 09 01,2
Microsoft,20180902114415,1
Microsoft,310818 archive,1
Microsoft,september 2018,1
Microsoft,october 10 2018,1
Microsoft,60 000,1
Microsoft,20181011123124,1
Microsoft,october 11 2018,1
Microsoft,november 2018,3
Microsoft,hololens,3
Microsoft,united states armed,1
Microsoft,half billion,1
Microsoft,november 30 2018,2
Microsoft,20181130140427,1
Microsoft,20190104072728,1
Microsoft,2 archive,1
Microsoft,20,2
Microsoft,mu title,1
Microsoft,20181221230714,1
Microsoft,month,1
Microsoft,december,1
Microsoft,microsoft corp,2
Microsoft,germany,1
Microsoft,france,1
Microsoft,spain,1
Microsoft,iduskcn1q90gf,1
Microsoft,20190220093504,1
Microsoft,february 20 2019,1
Microsoft,february 20 2019 ref,1
Microsoft,february 2019,1
Microsoft,hundred,1
Microsoft,480 nbsp million,2
Microsoft,s united states army ref,1
Microsoft,microsoft protest army,2
Microsoft,480 m,1
Microsoft,february 22 2019,1
Microsoft,20190223133132,1
Microsoft,february 23 2019,1
Microsoft,1 35 nbsp billion,1
Microsoft,ref cite news investor s business daily url,1
Microsoft,5,4
Microsoft,19,5
Microsoft,17 2020 ref,2
Microsoft,donald trump,1
Microsoft,u s ref cite news last1,1
Microsoft,china,3
Microsoft,u s url,1
Microsoft,article 2020,1
Microsoft,u s operation,1
Microsoft,august 3 2020,3
Microsoft,bloomberg com ref,1
Microsoft,september 15,1
Microsoft,united states department treasury,1
Microsoft,apple inc apple,1
Microsoft,august 5 2020,1
Microsoft,august 5 2020 ref september,1
Microsoft,second half 2021 fiscal year,1
Microsoft,september 21 2020,1
Microsoft,kim,1
Microsoft,8 1 billion,1
Microsoft,0a2b8528,1
Microsoft,10 k,1
Microsoft,39,2
Microsoft,generator ref cite magazine,1
Microsoft,2020 09,1
Microsoft,1008729,1
Microsoft,september 22,1
Microsoft,ref previous version,1
Microsoft,b550673 html title microsoft,1
Microsoft,september 24 2020,1
Microsoft,september 23 2020 ref,1
Microsoft,april 2021,1
Microsoft,approximately 16 billion,1
Microsoft,ref cite news,1
Microsoft,april 12 2021,2
Microsoft,16 billion,1
Microsoft,march 2022,1
Microsoft,2022,2
Microsoft,03 06,1
Microsoft,quarterly,6
Microsoft,2 trillion,1
Microsoft,april 27 2021,1
Microsoft,3q,1
Microsoft,11585327905,1
Microsoft,fy21 q2,1
Microsoft,april 29 2021,1
Microsoft,central ref,1
Microsoft,october 5 2021,1
Microsoft,october 5,2
Microsoft,october 20 2021 date august,1
Microsoft,october 2021,1
Microsoft,october 22 2021,1
Microsoft,anthony spadafora,1
Microsoft,october 22 2021 ref,1
Microsoft,76 million,2
Microsoft,october 7 2021,1
Microsoft,ron miller,1
Microsoft,alex wilhelm,1
Microsoft,november 12 2021,1
Microsoft,68 7 billion,2
Microsoft,0,4
Microsoft,22889258,1
Microsoft,18 2022,1
Microsoft,69 billion,1
Microsoft,microsoft s acquisition,1
Microsoft,69 billion metaverse,1
Microsoft,687 billion,1
Microsoft,20 2022,2
Microsoft,michael title,2
Microsoft,bobby kotick,1
Microsoft,cara lombardo,1
Microsoft,title wsj news exclusive,1
Microsoft,75 billion,1
Microsoft,11642512435,1
Microsoft,2023,1
Microsoft,1 2022,1
Microsoft,11643729045,1
Microsoft,9660 ref,1
Microsoft,july 2020,1
Microsoft,satya nadella reid hoffman,1
Microsoft,johnston teri,1
Microsoft,charles scharf,1
Microsoft,john w stanton,1
Microsoft,ref board,1
Microsoft,year annual,1
Microsoft,apple inc,2
Microsoft,steve job ref cite,1
Microsoft,11584135172,1
Microsoft,january 13 2022,1
Microsoft,microsoft s board,1
Microsoft,article microsoft board review,1
Microsoft,11642107601,1
Microsoft,microsoft board review,1
Microsoft,january 14 2022,1
Microsoft,1975 2000,1
Microsoft,2000 2014,1
Microsoft,satya,1
Microsoft,5 year,1
Microsoft,july 17 2013,1
Microsoft,20081030114740,1
Microsoft,october 30 2008,1
Microsoft,21 trading day,1
Microsoft,27 75 july 2010,1
Microsoft,288,1
Microsoft,9 nbsp cent,1
Microsoft,235,1
Microsoft,102018,2
Microsoft,carol smith,1
Microsoft,b9,1
Microsoft,20100221224106,1
Microsoft,morningstar inc access,1
Microsoft,20110510012046,1
Microsoft,1999,1
Microsoft,03327408b655,2
Microsoft,20091010091835,1
Microsoft,january 16 2003,1
Microsoft,fiscal year,1
Microsoft,sixteen cent,1
Microsoft,yearly quarterly,1
Microsoft,2005 cent,1
Microsoft,quarter,1
Microsoft,quarter fiscal year,2
Microsoft,20080720122305,1
Microsoft,ref dividendfaq ref,1
Microsoft,bc s msft,2
Microsoft,20080123064835,1
Microsoft,aaa,1
Microsoft,41 nbsp billion,1
Microsoft,february 2011,1
Microsoft,2 25 nbsp billion,2
Microsoft,idustre7128ez20110204,2
Microsoft,20151107042216,1
Microsoft,november 7 2015,1
Microsoft,14 5 nbsp billion,1
Microsoft,charles arthur,1
Microsoft,20131019115501,1
Microsoft,2006 q1 2011,1
Microsoft,726 nbsp million,1
Microsoft,2 5 nbsp billion year,1
Microsoft,29 2011,1
Microsoft,2011 04,2
Microsoft,20110510073301,1
Microsoft,492 nbsp million,1
Microsoft,martha,1
Microsoft,12837611,2
Microsoft,20120720121702,1
Microsoft,january 2014,1
Microsoft,314b,1
Microsoft,20140202080137,1
Microsoft,8th,1
Microsoft,20140212041605,1
Microsoft,top100,1
Microsoft,february 12 2014,1
Microsoft,november 14 2014,1
Microsoft,410b,1
Microsoft,50 04,1
Microsoft,early 2000,1
Microsoft,exxon,1
