Title,Named-entity,Frequency
Lionel Messi,50424452,1
Lionel Messi,6 june 2021,1
Lionel Messi,2022,3
Lionel Messi,october 9 2020,1
Lionel Messi,561096,1
Lionel Messi,goalscorer quote box,1
Lionel Messi,diario sport ref,1
Lionel Messi,exclusiva,1
Lionel Messi,leo messi en par s url,1
Lionel Messi,60c7e18e22601d45348b45ac,1
Lionel Messi,title messi s argentina thwart chile,1
Lionel Messi,147th,1
Lionel Messi,messi sigue haciendo,2
Lionel Messi,el jugador,2
Lionel Messi,papu g mez,1
Lionel Messi,4422176,1
Lionel Messi,messi sets argentina appearance mark,1
Lionel Messi,messi assist twice,1
Lionel Messi,july 2021,4
Lionel Messi,messi 150th,1
Lionel Messi,lautaro mart,1
Lionel Messi,kick argentina s,1
Lionel Messi,603184,1
Lionel Messi,july 6 2021,1
Lionel Messi,7 july 2021,2
Lionel Messi,2186119,1
Lionel Messi,10 july,1
Lionel Messi,messi major international title,1
Lionel Messi,ref copa rica,1
Lionel Messi,9 12,1
Lionel Messi,luis d az,2
Lionel Messi,colombian,1
Lionel Messi,award messi assist ref,1
Lionel Messi,2187432,1
Lionel Messi,barcelona ref ref,1
Lionel Messi,messi luis,1
Lionel Messi,1unofbxrqy1bm10fsnoy5cyvi6,1
Lionel Messi,world cup qualification conmebol,1
Lionel Messi,10 2022,1
Lionel Messi,79,1
Lionel Messi,pele s south,1
Lionel Messi,4427665,1
Lionel Messi,pele south american,1
Lionel Messi,st petersburg,1
Lionel Messi,messi jpg thumb,1
Lionel Messi,number 10,1
Lionel Messi,ronaldo messi battle define football,1
Lionel Messi,spiegel,1
Lionel Messi,6 june 2012,1
Lionel Messi,ronaldo messi compete,1
Lionel Messi,ref ref fivereason cite news karl,1
Lionel Messi,boston,2
Lionel Messi,12 july 2014,2
Lionel Messi,mref1boxmpdqcq7zwenjqj story html,1
Lionel Messi,dub la pulga mica,1
Lionel Messi,20091206 messi,1
Lionel Messi,53837938612 html,1
Lionel Messi,messi atomic,1
Lionel Messi,del d c3 ada,1
Lionel Messi,messi se,1
Lionel Messi,c3 b3mica ref ref,1
Lionel Messi,2016 01 28 colombia,1
Lionel Messi,1453936234 817270,1
Lionel Messi,ref ref fivereason ref makingcase,1
Lionel Messi,7532805,2
Lionel Messi,kevin garside,1
Lionel Messi,messi new maradona,3
Lionel Messi,347644,1
Lionel Messi,mid 20,1
Lionel Messi,553,1
Lionel Messi,goalscorer messi,1
Lionel Messi,magician conjurer,1
Lionel Messi,messi goals,1
Lionel Messi,fox sport ref ref,1
Lionel Messi,1693021,1
Lionel Messi,india,1
Lionel Messi,ref ref cite news date,1
Lionel Messi,july 2008,1
Lionel Messi,daily telegraph,1
Lionel Messi,2462724,2
Lionel Messi,united html archive url https,1
Lionel Messi,1235,2
Lionel Messi,kick taker ref fivereason ref,1
Lionel Messi,lionel messi world s,1
Lionel Messi,fc date 25 june 2015,1
Lionel Messi,2504382,1
Lionel Messi,11th,1
Lionel Messi,maradona s free kick record,1
Lionel Messi,90min,2
Lionel Messi,ronaldo copa america,1
Lionel Messi,messi raul,1
Lionel Messi,ref makingcase ref sixreason ref,1
Lionel Messi,22 opinion 22iht,1
Lionel Messi,roger date,1
Lionel Messi,2015 6,1
Lionel Messi,scott davis,1
Lionel Messi,november 2015,3
Lionel Messi,messi s ball control ref,1
Lionel Messi,ref goldenyell ref,1
Lionel Messi,ball messi s,1
Lionel Messi,xavi iniesta ref,1
Lionel Messi,messi barcelona s,1
Lionel Messi,later season,1
Lionel Messi,focus messi s,1
Lionel Messi,richard martin,1
Lionel Messi,19 april 2015,1
Lionel Messi,11833 11105832,1
Lionel Messi,valverde examine,2
Lionel Messi,wright,2
Lionel Messi,valverde messi,1
Lionel Messi,messi explain,2
Lionel Messi,valverde 1019375,1
Lionel Messi,97,1
Lionel Messi,1053044,1
Lionel Messi,valverde return messi,1
Lionel Messi,date 21,1
Lionel Messi,ref ref cite news url,1
Lionel Messi,html title,1
Lionel Messi,recycle messi,1
Lionel Messi,sergi,1
Lionel Messi,su rez ref cite,1
Lionel Messi,1461884,1
Lionel Messi,uk article,1
Lionel Messi,chelsea,2
Lionel Messi,tom clarke,1
Lionel Messi,ref file germany argentina face final world cup,1
Lionel Messi,2014 04,1
Lionel Messi,jpg thumb messi,1
Lionel Messi,30 april 2019,2
Lionel Messi,foxsportsasia,1
Lionel Messi,2012 10,1
Lionel Messi,ref argentina national team messi,1
Lionel Messi,ref newrole ref,1
Lionel Messi,messi tactics title,1
Lionel Messi,martin mazur,1
Lionel Messi,teenager messi,1
Lionel Messi,age 20,1
Lionel Messi,hail messi successor,1
Lionel Messi,europe 4746070,1
Lionel Messi,britain,1
Lionel Messi,fc date 23 february 2006,1
Lionel Messi,359600,1
Lionel Messi,ref magicfeet ref makingcase ref cite news,1
Lionel Messi,phil minshull,1
Lionel Messi,03 messi great html access,1
Lionel Messi,early august 2009,1
Lionel Messi,ref cite news title messi,1
Lionel Messi,el mejor,1
Lionel Messi,el mundo language es date 29,1
Lionel Messi,1251499664,1
Lionel Messi,29 2011,1
Lionel Messi,messi 8545361,2
Lionel Messi,messi barcelona argentina star,2
Lionel Messi,season messi s,1
Lionel Messi,agence france presse title magical messi grabs,1
Lionel Messi,date 11 june 2016,1
Lionel Messi,ref ref cite news,4
Lionel Messi,30 2015,1
Lionel Messi,10287066,1
Lionel Messi,dan,1
Lionel Messi,messi stack,2
Lionel Messi,bbc newsbeat,1
Lionel Messi,article 20943498,1
Lionel Messi,messi y el,1
Lionel Messi,la espina,1
Lionel Messi,10 july 2021,1
Lionel Messi,8894609,1
Lionel Messi,messi leo la,1
Lionel Messi,argentina brasil,1
Lionel Messi,12 july 2021,1
Lionel Messi,250,1
Lionel Messi,image1,1
Lionel Messi,messi maradona jpg,1
Lionel Messi,messi maradona banner,1
Lionel Messi,maradona messi creacion,1
Lionel Messi,jpg width2,1
Lionel Messi,maradona ref aimar,1
Lionel Messi,jorge valdano,1
Lionel Messi,october 2013,1
Lionel Messi,messi maradona,2
Lionel Messi,world cup mexico ref,1
Lionel Messi,valdano messi,1
Lionel Messi,los d,1
Lionel Messi,valdano messi maradona day,1
Lionel Messi,219 194,2
Lionel Messi,17 august 2015,1
Lionel Messi,20150908015149,1
Lionel Messi,1978,1
Lionel Messi,world cup 1978,1
Lionel Messi,2014 01,1
Lionel Messi,1389359391,1
Lionel Messi,belief messi,1
Lionel Messi,7 8,1
Lionel Messi,dan brennan,1
Lionel Messi,341916,1
Lionel Messi,ref ref cite news title sin duda messi es,1
Lionel Messi,doubt messi,1
Lionel Messi,0 838716136,1
Lionel Messi,argentine,1
Lionel Messi,messi reserve,1
Lionel Messi,messi love,1
Lionel Messi,marcela mora,1
Lionel Messi,messi diego,1
Lionel Messi,maradona argentina barcelona,1
Lionel Messi,messi vomit nerve,1
Lionel Messi,argentina s alejandro,1
Lionel Messi,10 june 2014,1
Lionel Messi,messi s leadership,1
Lionel Messi,2889220,1
Lionel Messi,messi lack,2
Lionel Messi,fc date 9,1
Lionel Messi,john tilghman,1
Lionel Messi,article 508097,1
Lionel Messi,john 20tilghman,1
Lionel Messi,1 2019,2
Lionel Messi,46279184,1
Lionel Messi,bbc sport andy west,1
Lionel Messi,messi portugal,1
Lionel Messi,ronaldo messi ronaldo,1
Lionel Messi,ali joe,1
Lionel Messi,roger federer rafael,1
Lionel Messi,5842703,1
Lionel Messi,el clasico,1
Lionel Messi,17 october 2011,1
Lionel Messi,21227,2
Lionel Messi,ronaldo archive url https,1
Lionel Messi,20141006105413,1
Lionel Messi,6 october 2014,1
Lionel Messi,ref messi time,1
Lionel Messi,messi blame,3
Lionel Messi,9478241,2
Lionel Messi,ronaldo html archive url https ghostarchive org archive,1
Lionel Messi,ben snowball,1
Lionel Messi,messi cristiano,3
Lionel Messi,2008 messi,2
Lionel Messi,ronaldo s ref,1
Lionel Messi,ronaldo s european golden shoe s ronaldo s ref,1
Lionel Messi,10923614,2
Lionel Messi,2011 09,1
Lionel Messi,14iht,1
Lionel Messi,29 2012,1
Lionel Messi,tim lewis,1
Lionel Messi,ronaldo s,1
Lionel Messi,annual,2
Lionel Messi,50 million,4
Lionel Messi,16 2014,1
Lionel Messi,messi world s highest,1
Lionel Messi,2009 2014,1
Lionel Messi,40 nbsp million,1
Lionel Messi,41 nbsp million,1
Lionel Messi,60 nbsp million,1
Lionel Messi,65 nbsp million,1
Lionel Messi,350260,1
Lionel Messi,million,2
Lionel Messi,ronaldo footballer forbe,1
Lionel Messi,11095 10307782,1
Lionel Messi,100 m,1
Lionel Messi,126,1
Lionel Messi,ref https,1
Lionel Messi,895372,1
Lionel Messi,cristiano ronaldo,1
Lionel Messi,48602166,1
Lionel Messi,000 week,1
Lionel Messi,59,1
Lionel Messi,6 nbsp million,1
Lionel Messi,footballer forbe,1
Lionel Messi,17 december 2017,1
Lionel Messi,835 nbsp million,1
Lionel Messi,footballer second athlete,1
Lionel Messi,player messi,1
Lionel Messi,240px,1
Lionel Messi,billboard messi,1
Lionel Messi,taipei,1
Lionel Messi,taiwan,1
Lionel Messi,michael long title,1
Lionel Messi,50 marketable 2015,1
Lionel Messi,20160610032555,1
Lionel Messi,age 14,1
Lionel Messi,94 97,1
Lionel Messi,18 march 2015,1
Lionel Messi,2015 03,1
Lionel Messi,december 2015,1
Lionel Messi,back messi,1
Lionel Messi,messi s 1aafb738,2
Lionel Messi,6b808c0e6353,2
Lionel Messi,20151222143641,1
Lionel Messi,nemeziz ref cite,1
Lionel Messi,17 360,1
Lionel Messi,nemeziz access,1
Lionel Messi,12 july 2019,1
Lionel Messi,jersey messi s number,1
Lionel Messi,jersey worldwide,1
Lionel Messi,leo messi s barcelona,1
Lionel Messi,article 2609501,1
Lionel Messi,2nd access date 4 january 2019,1
Lionel Messi,bleacher report ref file,1
Lionel Messi,matchett karl,1
Lionel Messi,2705366,1
Lionel Messi,david beckham,1
Lionel Messi,pepsi konami ref,1
Lionel Messi,4th,2
Lionel Messi,17 2016 archive,1
Lionel Messi,20160517142514,1
Lionel Messi,messi vote,1
Lionel Messi,10 january 2011,1
Lionel Messi,messi dolce,1
Lionel Messi,leo messi press,4
Lionel Messi,20170827002248,1
Lionel Messi,turkish,3
Lionel Messi,ref ref cite press release title argentine,1
Lionel Messi,article 2012,2
Lionel Messi,20150924172433,1
Lionel Messi,mcpherson,1
Lionel Messi,qatari,2
Lionel Messi,ref ref cite news title,2
Lionel Messi,messi global,2
Lionel Messi,2492172,1
Lionel Messi,20151015131146,1
Lionel Messi,183718601,1
Lionel Messi,october 2015,1
Lionel Messi,messi face konami s,1
Lionel Messi,fourth straight year,1
Lionel Messi,ref messi s,2
Lionel Messi,21 april 2011,1
Lionel Messi,00,1
Lionel Messi,ref ref cite magazine,2
Lionel Messi,mia hamm title world,1
Lionel Messi,18 april 2012,1
Lionel Messi,article 0 28804,1
Lionel Messi,2111976,1
Lionel Messi,seven hour,1
Lionel Messi,april 2011,1
Lionel Messi,nearly seven,1
Lionel Messi,103 nbsp million,1
Lionel Messi,sportsperson cristiano,2
Lionel Messi,6 april 2011,1
Lionel Messi,903705,1
Lionel Messi,7 m,1
Lionel Messi,cnbc,1
Lionel Messi,280 million,1
Lionel Messi,6 september 2019,1
Lionel Messi,78,1
Lionel Messi,ronaldo barcelona,1
Lionel Messi,ref ref cite press,1
Lionel Messi,28 2014,1
Lionel Messi,terry gibson,1
Lionel Messi,gibson messi,1
Lionel Messi,12377402,1
Lionel Messi,south asia,1
Lionel Messi,indian,1
Lionel Messi,25 kg,1
Lionel Messi,25 nbsp million,1
Lionel Messi,japan,1
Lionel Messi,ad youtube year,1
Lionel Messi,137,1
Lionel Messi,15 decade,1
Lionel Messi,kaitlyn krasselt title canne,1
Lionel Messi,canne youtube,1
Lionel Messi,today date 21 june 2014,1
Lionel Messi,10891397,1
Lionel Messi,laura lorenzetti,1
Lionel Messi,3908087,1
Lionel Messi,trophy argentina s,1
Lionel Messi,trophy win,1
Lionel Messi,2295953,1
Lionel Messi,lex de la,1
Lionel Messi,venice,3
Lionel Messi,barker,1
Lionel Messi,1201292498,1
Lionel Messi,year long 50th,2
Lionel Messi,messi 301310207,1
Lionel Messi,messi pr,1
Lionel Messi,santa fe rosario ref cite news,1
Lionel Messi,759,2
Lionel Messi,20180701061408,1
Lionel Messi,year old,1
Lionel Messi,latin america,1
Lionel Messi,bbc news ref,1
Lionel Messi,january 2009,1
Lionel Messi,s introverted s reserve,1
Lionel Messi,diego schwarzstein,1
Lionel Messi,schwarzstein messi,1
Lionel Messi,close relationship year,1
Lionel Messi,87 messi s,1
Lionel Messi,2717227,1
Lionel Messi,richard ref,1
Lionel Messi,1997 2001,1
Lionel Messi,thiago,1
Lionel Messi,2 june 2012,1
Lionel Messi,week later,1
Lionel Messi,article 3my803vek9sw1ky0beeucau3b archive,1
Lionel Messi,lzwzo2a5xmj,1
Lionel Messi,article 3my803vek9sw1ky0beeucau3b,1
Lionel Messi,0 archive,1
Lionel Messi,november 2012,2
Lionel Messi,training ref,1
Lionel Messi,1211817,1
Lionel Messi,38 april 2015,1
Lionel Messi,barcelona star,2
Lionel Messi,fc date 30 april 2015,1
Lionel Messi,2426028,1
Lionel Messi,barca,1
Lionel Messi,11 september 2015,1
Lionel Messi,barcelona star s,1
Lionel Messi,fourfourtwo date 11 september 2015,1
Lionel Messi,260,1
Lionel Messi,messi marrie,2
Lionel Messi,35883938,1
Lionel Messi,65,2
Lionel Messi,antonella,1
Lionel Messi,messi wife antonella,1
Lionel Messi,16 october 2017,1
Lionel Messi,laga ciro,1
Lionel Messi,bear ref cite news,1
Lionel Messi,6lclw0po6hsg1jjbc5ckl603l,1
Lionel Messi,barcelona news,1
Lionel Messi,messi announce,1
Lionel Messi,withdraw squad face malaga,1
Lionel Messi,14 old,1
Lionel Messi,leo messi foundation,3
Lionel Messi,570,1
Lionel Messi,hour,1
Lionel Messi,night,1
Lionel Messi,rosario,1
Lionel Messi,tie messi issue,1
Lionel Messi,576,3
Lionel Messi,577,3
Lionel Messi,72 hour,1
Lionel Messi,thiago messi sign newell s old,1
Lionel Messi,thiago messi sign newell old,1
Lionel Messi,messi involve,1
Lionel Messi,united nations,1
Lionel Messi,barcelona strong association,1
Lionel Messi,leo messi goodwill,2
Lionel Messi,25 2012,1
Lionel Messi,52964,1
Lionel Messi,20151124194912,1
Lionel Messi,march 2010,1
Lionel Messi,month later,1
Lionel Messi,52965,2
Lionel Messi,20180907144838,1
Lionel Messi,30 july 2021,1
Lionel Messi,leo messi s,1
Lionel Messi,20140810091152,1
Lionel Messi,70751,1
Lionel Messi,unicef messi,1
Lionel Messi,576 577 foundation,1
Lionel Messi,messi foundation,2
Lionel Messi,algeria,1
Lionel Messi,arab times,1
Lionel Messi,date 3 august 2015,1
Lionel Messi,messi friend,2
Lionel Messi,2012 06,1
Lionel Messi,20180318214259,1
Lionel Messi,www fundacionleomessi,1
Lionel Messi,central club,1
Lionel Messi,club s estadio,1
Lionel Messi,marcelo bielsa,1
Lionel Messi,newell s ernesto,1
Lionel Messi,la raz,1
Lionel Messi,la raz n,1
Lionel Messi,65 000,1
Lionel Messi,decin san fronti re ref,1
Lionel Messi,2887818,1
Lionel Messi,fc date 7,1
Lionel Messi,ref messi donation,1
Lionel Messi,1 nbsp million,1
Lionel Messi,1 1 nbsp million,1
Lionel Messi,messi guardiola,1
Lionel Messi,1 08 million,2
Lionel Messi,spain messi guardiola,1
Lionel Messi,date 25 march 2020,1
Lionel Messi,barcelona hospital,1
Lionel Messi,ref addition messi fellow,1
Lionel Messi,70,1
Lionel Messi,03 30,1
Lionel Messi,salary month,1
Lionel Messi,ref cite news title argentina federation affair,1
Lionel Messi,ref ref cite news title messi,1
Lionel Messi,argentina s security,1
Lionel Messi,february 2021,2
Lionel Messi,april,2
Lionel Messi,125 000,1
Lionel Messi,adida messi,1
Lionel Messi,april 11514617,1
Lionel Messi,rica uruguay messi,1
Lionel Messi,chinese,1
Lionel Messi,luis lacalle,1
Lionel Messi,50000,1
Lionel Messi,14 april 2021,1
Lionel Messi,16 april 2021,1
Lionel Messi,ref tax fraud,1
Lionel Messi,4 1 nbsp million,1
Lionel Messi,2007 2009,1
Lionel Messi,5 1 nbsp million,1
Lionel Messi,august 2013,1
Lionel Messi,6 july 2016,2
Lionel Messi,21 month,2
Lionel Messi,1 7 nbsp million,1
Lionel Messi,2016 07,1
Lionel Messi,2884966,1
Lionel Messi,23 april 2022,1
Lionel Messi,rowspan,1
Lionel Messi,69 71 tercera divisi,1
Lionel Messi,6 60,1
Lionel Messi,41 2014 15,1
Lionel Messi,38 43,1
Lionel Messi,october 2016,1
Lionel Messi,ref la,2
Lionel Messi,672,1
Lionel Messi,1 22,1
Lionel Messi,574,1
Lionel Messi,840,1
Lionel Messi,692,1
Lionel Messi,2 year,1
Lionel Messi,209,1
Lionel Messi,16 11,1
Lionel Messi,2 5 2,1
Lionel Messi,argentina national football team argentina ref century ref,1
Lionel Messi,45843,1
Lionel Messi,6 2014,1
Lionel Messi,113,1
Lionel Messi,134,1
Lionel Messi,messi file messi neymar,1
Lionel Messi,0 9 messi,1
Lionel Messi,neymar bronze ball winner,1
Lionel Messi,ref messi profile,1
Lionel Messi,s,1
Lionel Messi,18 2020,1
Lionel Messi,2006 2009,1
Lionel Messi,2009 2010,2
Lionel Messi,2010 2011,2
Lionel Messi,2016 2018,1
Lionel Messi,super cup 2009,1
Lionel Messi,2009 2011,2
Lionel Messi,super cup,1
Lionel Messi,2011 2015,2
Lionel Messi,2012 2015,1
Lionel Messi,2015 2019,1
Lionel Messi,2019 2021,1
Lionel Messi,messi virgil van dijk archive,1
Lionel Messi,messi virgil van dijk,2
Lionel Messi,ref ref bdorrsssf,1
Lionel Messi,ref ref fifa ballon,1
Lionel Messi,20140928131021,1
Lionel Messi,2019 2019,1
Lionel Messi,pdf pdf title,1
Lionel Messi,ref messifourthgoldenshoe ref messi5thgoldenshoe,1
Lionel Messi,messi neuer,1
Lionel Messi,2404615,2
Lionel Messi,20140715211938,1
Lionel Messi,palmar s de un,1
Lionel Messi,el coleccionista de trofeos,1
Lionel Messi,1384256483,2
Lionel Messi,20190328162523,1
Lionel Messi,126953,2
Lionel Messi,13 september 2015,1
Lionel Messi,20151208113604,1
Lionel Messi,messi 2014,1
Lionel Messi,messi 201415,2
Lionel Messi,20190322140218,1
Lionel Messi,year 2005,1
Lionel Messi,para messi marco,1
Lionel Messi,andr s nocioni,2
Lionel Messi,messi marco,1
Lionel Messi,88753,1
Lionel Messi,los ganadores de olimpia de,1
Lionel Messi,los medallistas,2
Lionel Messi,dorado de r o,1
Lionel Messi,la nacion language,1
Lionel Messi,1968952,1
Lionel Messi,dorados de rio,1
Lionel Messi,los destacados,1
Lionel Messi,december 2016 ref,1
Lionel Messi,el olimpia de oro url,1
Lionel Messi,quedo,1
Lionel Messi,el olimpia de oro 841098,1
Lionel Messi,barcelona url https,1
Lionel Messi,1613453,1
Lionel Messi,ref portal association football argentina,1
Lionel Messi,messibiography0000bala,1
Lionel Messi,date 2012,1
Lionel Messi,caioli,1
Lionel Messi,date 2015,1
Lionel Messi,1930 2010,1
Lionel Messi,clemente angelo date 2011,1
Lionel Messi,978,1
Lionel Messi,barcelona https web archive,1
Lionel Messi,20180719183842,1
Lionel Messi,squad navboxe title,1
Lionel Messi,6ab5ff,1
Lionel Messi,copa rica,1
Lionel Messi,world cup argentina squad 2015,1
Lionel Messi,argentina squad copa rica,1
Lionel Messi,navboxe title award,1
Lionel Messi,la liga foreign player,1
Lionel Messi,la liga forward year,1
Lionel Messi,year 2009,1
Lionel Messi,year 2010,1
Lionel Messi,year 2011,1
Lionel Messi,year 2012,1
Lionel Messi,year 2014,2
Lionel Messi,year 2015,1
Lionel Messi,year 2016,1
Lionel Messi,year 2017,1
Lionel Messi,year 2018,1
Lionel Messi,year 2019,1
Lionel Messi,year 2020,1
Lionel Messi,la liga team,1
Lionel Messi,2000s decade,1
Lionel Messi,2011 2020,1
Lionel Messi,rovira bravo award,1
Lionel Messi,espy,1
Lionel Messi,argentina international footballer,1
Lionel Messi,roman catholic category association,1
Lionel Messi,footballer france,1
Lionel Messi,footballer spain,1
Lionel Messi,footballer argentina,1
